,country,item,year,production,area,yield,category,continent
15496,Fiji,Pineapples,2021,6350.0,907.0,7000.0,Fruits,Oceania
15497,Fiji,Pineapples,2022,7392.0,1013.0,7300.0,Fruits,Oceania
15498,Fiji,Pineapples,2023,8591.0,1227.0,7000.0,Fruits,Oceania
15500,Fiji,Plantains and cooking bananas,2020,5997.0,187.0,32000.0,Fruits,Oceania
15501,Fiji,Plantains and cooking bananas,2021,8829.0,276.0,32000.0,Fruits,Oceania
15502,Fiji,Plantains and cooking bananas,2022,10133.0,316.0,32100.0,Fruits,Oceania
15503,Fiji,Plantains and cooking bananas,2023,12489.0,390.0,32000.0,Fruits,Oceania
15504,Fiji,Potatoes,2019,44.0,3.0,15000.0,Vegetables,Oceania
15505,Fiji,"Pumpkins, squash and gourds",2019,1969.0,295.0,6663.0,Fruits,Oceania
15506,Fiji,"Pumpkins, squash and gourds",2020,1983.0,299.0,6642.0,Fruits,Oceania
15507,Fiji,"Pumpkins, squash and gourds",2021,1977.0,297.0,6659.0,Fruits,Oceania
15508,Fiji,"Pumpkins, squash and gourds",2022,1976.0,297.0,6655.0,Fruits,Oceania
15509,Fiji,"Pumpkins, squash and gourds",2023,1979.0,297.0,6652.0,Fruits,Oceania
15510,Fiji,Rice,2019,6589.0,1916.0,3439.0,Cereals,Oceania
15511,Fiji,Rice,2020,8847.0,2345.0,3772.0,Cereals,Oceania
15512,Fiji,Rice,2021,10368.0,2557.0,4055.0,Cereals,Oceania
15513,Fiji,Rice,2022,12991.0,3263.0,3981.0,Cereals,Oceania
15514,Fiji,Rice,2023,7165.0,1894.0,3784.0,Cereals,Oceania
15515,Fiji,Sorghum,2019,23.0,7.0,3485.0,Cereals,Oceania
15516,Fiji,Sorghum,2020,23.0,7.0,3505.0,Cereals,Oceania
15517,Fiji,Sorghum,2021,23.0,7.0,3338.0,Cereals,Oceania
15518,Fiji,Sorghum,2022,23.0,7.0,3302.0,Cereals,Oceania
15519,Fiji,Sorghum,2023,23.0,7.0,3304.0,Cereals,Oceania
15525,Fiji,Sweet potatoes,2019,9053.0,901.0,10048.0,Vegetables,Oceania
15526,Fiji,Sweet potatoes,2020,9454.0,1153.0,8200.0,Vegetables,Oceania
15527,Fiji,Sweet potatoes,2021,9501.0,1188.0,8000.0,Vegetables,Oceania
15528,Fiji,Sweet potatoes,2022,10771.0,1346.0,8000.0,Vegetables,Oceania
15529,Fiji,Sweet potatoes,2023,12578.0,1572.0,8000.0,Vegetables,Oceania
15530,Fiji,Taro,2019,51509.0,2575.0,20000.0,Vegetables,Oceania
15531,Fiji,Taro,2020,53894.0,4346.0,12400.0,Vegetables,Oceania
15532,Fiji,Taro,2021,54751.0,4563.0,12000.0,Vegetables,Oceania
15533,Fiji,Taro,2022,65573.0,5020.0,13063.0,Vegetables,Oceania
15534,Fiji,Taro,2023,67057.0,7158.0,9368.0,Vegetables,Oceania
15535,Fiji,Tomatoes,2019,495.0,41.0,12000.0,Vegetables,Oceania
15536,Fiji,Tomatoes,2020,1238.0,124.0,10000.0,Vegetables,Oceania
15537,Fiji,Tomatoes,2021,1633.0,163.0,10000.0,Vegetables,Oceania
15538,Fiji,Tomatoes,2022,2367.0,232.0,10200.0,Vegetables,Oceania
15539,Fiji,Tomatoes,2023,3189.0,319.0,10000.0,Vegetables,Oceania
15540,Fiji,Unmanufactured tobacco,2019,416.0,589.0,707.0,Cash crops,Oceania
15541,Fiji,Unmanufactured tobacco,2020,384.0,562.0,683.0,Cash crops,Oceania
15542,Fiji,Unmanufactured tobacco,2021,324.0,465.0,698.0,Cash crops,Oceania
15543,Fiji,Unmanufactured tobacco,2022,308.0,446.0,690.0,Cash crops,Oceania
15544,Fiji,Unmanufactured tobacco,2023,229.0,336.0,682.0,Cash crops,Oceania
15545,Fiji,Watermelons,2019,5489.0,274.0,20000.0,Fruits,Oceania
15546,Fiji,Watermelons,2020,6448.0,430.0,15000.0,Fruits,Oceania
15547,Fiji,Watermelons,2021,5640.0,376.0,15000.0,Fruits,Oceania
15548,Fiji,Watermelons,2022,6221.0,564.0,11027.0,Fruits,Oceania
15549,Fiji,Watermelons,2023,8161.0,680.0,12000.0,Fruits,Oceania
15550,Fiji,Yams,2019,3469.0,180.0,19272.0,Vegetables,Oceania
15551,Fiji,Yams,2020,3521.0,185.0,19000.0,Vegetables,Oceania
15552,Fiji,Yams,2021,6523.0,343.0,19000.0,Vegetables,Oceania
15553,Fiji,Yams,2022,4832.0,242.0,20000.0,Vegetables,Oceania
15554,Fiji,Yams,2023,5705.0,285.0,20000.0,Vegetables,Oceania
15555,Finland,Apples,2019,8090.0,650.0,12446.0,Fruits,Europe
15556,Finland,Apples,2020,7170.0,670.0,10702.0,Fruits,Europe
15557,Finland,Apples,2021,7890.0,620.0,12726.0,Fruits,Europe
15558,Finland,Apples,2022,7010.0,620.0,11306.0,Fruits,Europe
15559,Finland,Apples,2023,7800.0,660.0,11818.0,Fruits,Europe
15560,Finland,Asparagus,2019,20.0,30.0,667.0,Vegetables,Europe
15561,Finland,Asparagus,2020,10.0,30.0,333.0,Vegetables,Europe
15562,Finland,Asparagus,2021,30.0,40.0,750.0,Vegetables,Europe
15563,Finland,Asparagus,2022,30.0,40.0,750.0,Vegetables,Europe
15564,Finland,Asparagus,2023,50.0,40.0,1250.0,Vegetables,Europe
15570,Finland,Blueberries,2019,200.0,80.0,2500.0,Fruits,Europe
15571,Finland,Blueberries,2020,150.0,120.0,1250.0,Fruits,Europe
15572,Finland,Blueberries,2021,190.0,90.0,2111.0,Fruits,Europe
15573,Finland,Blueberries,2022,180.0,90.0,2000.0,Fruits,Europe
15574,Finland,Blueberries,2023,200.0,110.0,1818.0,Fruits,Europe
15575,Finland,"Broad beans and horse beans, dry",2019,30170.0,15200.0,1985.0,Vegetables,Europe
15576,Finland,"Broad beans and horse beans, dry",2020,23350.0,13500.0,1730.0,Vegetables,Europe
15577,Finland,"Broad beans and horse beans, dry",2021,12040.0,9250.0,1302.0,Vegetables,Europe
15578,Finland,"Broad beans and horse beans, dry",2022,19170.0,10040.0,1909.0,Vegetables,Europe
15579,Finland,"Broad beans and horse beans, dry",2023,11200.0,6900.0,1623.0,Vegetables,Europe
15580,Finland,Cabbages,2019,25400.0,770.0,32987.0,Vegetables,Europe
15581,Finland,Cabbages,2020,25940.0,780.0,33256.0,Vegetables,Europe
15582,Finland,Cabbages,2021,21450.0,740.0,28986.0,Vegetables,Europe
15590,Finland,Cauliflowers and broccoli,2019,4050.0,540.0,7500.0,Vegetables,Europe
15591,Finland,Cauliflowers and broccoli,2020,4630.0,560.0,8268.0,Vegetables,Europe
15592,Finland,Cauliflowers and broccoli,2021,3330.0,610.0,5459.0,Vegetables,Europe
15593,Finland,Cauliflowers and broccoli,2022,2820.0,530.0,5321.0,Vegetables,Europe
15594,Finland,Cauliflowers and broccoli,2023,3580.0,440.0,8136.0,Vegetables,Europe
15595,Finland,Cereals n.e.c.,2019,1020.0,1500.0,680.0,Cereals,Europe
15596,Finland,Cereals n.e.c.,2020,920.0,1200.0,767.0,Cereals,Europe
15597,Finland,Cereals n.e.c.,2021,720.0,900.0,800.0,Cereals,Europe
15598,Finland,Cereals n.e.c.,2022,1120.0,1510.0,742.0,Cereals,Europe
15599,Finland,Cereals n.e.c.,2023,1280.0,1450.0,883.0,Cereals,Europe
15610,Finland,Currants,2019,1870.0,1330.0,1406.0,Fruits,Europe
15611,Finland,Currants,2020,1380.0,1880.0,734.0,Fruits,Europe
15612,Finland,Currants,2021,1640.0,1410.0,1163.0,Fruits,Europe
15613,Finland,Currants,2022,2040.0,1410.0,1447.0,Fruits,Europe
15614,Finland,Currants,2023,1360.0,2060.0,660.0,Fruits,Europe
15615,Finland,Green garlic,2019,70.0,40.0,1750.0,Vegetables,Europe
15616,Finland,Green garlic,2020,110.0,60.0,1833.0,Vegetables,Europe
15617,Finland,Green garlic,2021,110.0,70.0,1571.0,Vegetables,Europe
15618,Finland,Green garlic,2022,50.0,40.0,1250.0,Vegetables,Europe
15619,Finland,Green garlic,2023,80.0,70.0,1143.0,Vegetables,Europe
15620,Finland,Leeks and other alliaceous vegetables,2019,730.0,30.0,24333.0,Vegetables,Europe
15621,Finland,Leeks and other alliaceous vegetables,2020,420.0,30.0,14000.0,Vegetables,Europe
15622,Finland,Leeks and other alliaceous vegetables,2021,570.0,30.0,19000.0,Vegetables,Europe
15623,Finland,Leeks and other alliaceous vegetables,2022,670.0,30.0,22333.0,Vegetables,Europe
15624,Finland,Leeks and other alliaceous vegetables,2023,520.0,30.0,17333.0,Vegetables,Europe
15625,Finland,Lettuce and chicory,2019,13620.0,550.0,24764.0,Vegetables,Europe
15626,Finland,Lettuce and chicory,2020,14270.0,550.0,25946.0,Vegetables,Europe
15627,Finland,Lettuce and chicory,2021,14730.0,560.0,26304.0,Vegetables,Europe
15628,Finland,Lettuce and chicory,2022,12460.0,520.0,23962.0,Vegetables,Europe
15629,Finland,Lettuce and chicory,2023,12610.0,450.0,28022.0,Vegetables,Europe
15630,Finland,Linseed,2019,400.0,500.0,800.0,Seeds,Europe
15631,Finland,Linseed,2020,400.0,600.0,667.0,Seeds,Europe
15632,Finland,Linseed,2021,400.0,660.0,606.0,Seeds,Europe
15633,Finland,Linseed,2022,490.0,490.0,1000.0,Seeds,Europe
15634,Finland,Linseed,2023,700.0,700.0,1000.0,Seeds,Europe
15635,Finland,Mixed grain,2019,46210.0,15600.0,2962.0,Cereals,Europe
15636,Finland,Mixed grain,2020,48960.0,16300.0,3004.0,Cereals,Europe
15637,Finland,Mixed grain,2021,35080.0,17600.0,1993.0,Cereals,Europe
15638,Finland,Mixed grain,2022,51330.0,20010.0,2565.0,Cereals,Europe
15639,Finland,Mixed grain,2023,40170.0,14280.0,2813.0,Cereals,Europe
15645,Finland,Onions,2019,31440.0,1240.0,25355.0,Vegetables,Europe
15646,Finland,Onions,2020,29800.0,1230.0,24228.0,Vegetables,Europe
15647,Finland,Onions,2021,29050.0,1190.0,24412.0,Vegetables,Europe
15648,Finland,Onions,2022,30290.0,1290.0,23481.0,Vegetables,Europe
15649,Finland,Onions,2023,31700.0,1210.0,26198.0,Vegetables,Europe
15650,Finland,"Other beans, green",2019,60.0,40.0,1500.0,Vegetables,Europe
15651,Finland,"Other beans, green",2020,80.0,40.0,2000.0,Vegetables,Europe
15652,Finland,"Other beans, green",2021,70.0,50.0,1400.0,Vegetables,Europe
15653,Finland,"Other beans, green",2022,70.0,50.0,1400.0,Vegetables,Europe
15654,Finland,"Other beans, green",2023,40.0,30.0,1333.0,Vegetables,Europe
15655,Finland,Other berries and fruits of the genus vaccinium n.e.c.,2019,130.0,250.0,520.0,Fruits,Europe
15656,Finland,Other berries and fruits of the genus vaccinium n.e.c.,2020,80.0,280.0,286.0,Fruits,Europe
15657,Finland,Other berries and fruits of the genus vaccinium n.e.c.,2021,180.0,220.0,818.0,Fruits,Europe
15658,Finland,Other berries and fruits of the genus vaccinium n.e.c.,2022,170.0,220.0,773.0,Fruits,Europe
15659,Finland,Other berries and fruits of the genus vaccinium n.e.c.,2023,160.0,470.0,340.0,Fruits,Europe
15660,Finland,"Other oil seeds, n.e.c.",2022,550.0,1000.0,550.0,Seeds,Europe
15661,Finland,"Other oil seeds, n.e.c.",2023,720.0,1010.0,713.0,Seeds,Europe
15662,Finland,Other stone fruits,2023,10.0,30.0,333.0,Fruits,Europe
15663,Finland,Pears,2019,250.0,40.0,6250.0,Fruits,Europe
15664,Finland,Pears,2020,190.0,50.0,3800.0,Fruits,Europe
15665,Finland,Pears,2021,250.0,50.0,5000.0,Fruits,Europe
15666,Finland,Pears,2022,320.0,50.0,6400.0,Fruits,Europe
15667,Finland,Pears,2023,150.0,30.0,5000.0,Fruits,Europe
15668,Finland,"Peas, dry",2019,34200.0,11900.0,2874.0,Pulses,Europe
15669,Finland,"Peas, dry",2020,54410.0,20900.0,2603.0,Pulses,Europe
15670,Finland,"Peas, dry",2021,42680.0,19580.0,2180.0,Pulses,Europe
15673,Finland,"Peas, green",2019,8860.0,4950.0,1790.0,Vegetables,Europe
15674,Finland,"Peas, green",2020,7400.0,5350.0,1383.0,Vegetables,Europe
15675,Finland,"Peas, green",2021,6010.0,4980.0,1207.0,Vegetables,Europe
15676,Finland,"Peas, green",2022,7580.0,4360.0,1738.0,Vegetables,Europe
15677,Finland,"Peas, green",2023,7830.0,3910.0,2003.0,Vegetables,Europe
15682,Finland,Potatoes,2023,498100.0,16500.0,30188.0,Vegetables,Europe
15683,Finland,"Pumpkins, squash and gourds",2019,2300.0,100.0,23000.0,Fruits,Europe
15684,Finland,"Pumpkins, squash and gourds",2020,2200.0,90.0,24444.0,Fruits,Europe
15685,Finland,"Pumpkins, squash and gourds",2021,2500.0,100.0,25000.0,Fruits,Europe
15686,Finland,"Pumpkins, squash and gourds",2022,2820.0,110.0,25636.0,Fruits,Europe
15687,Finland,"Pumpkins, squash and gourds",2023,3040.0,130.0,23385.0,Fruits,Europe
15689,Finland,Rape or colza seed,2020,31120.0,24500.0,1270.0,Seeds,Europe
15693,Finland,Raspberries,2019,1310.0,340.0,3853.0,Fruits,Europe
15694,Finland,Raspberries,2020,1300.0,360.0,3611.0,Fruits,Europe
15695,Finland,Raspberries,2021,1460.0,310.0,4710.0,Fruits,Europe
15696,Finland,Raspberries,2022,1470.0,310.0,4742.0,Fruits,Europe
15697,Finland,Raspberries,2023,1370.0,380.0,3605.0,Fruits,Europe
15699,Finland,Rye,2020,68420.0,18700.0,3659.0,Cereals,Europe
15700,Finland,Rye,2021,67890.0,18200.0,3730.0,Cereals,Europe
15701,Finland,Rye,2022,65070.0,19010.0,3423.0,Cereals,Europe
15702,Finland,Rye,2023,91970.0,25740.0,3573.0,Cereals,Europe
15703,Finland,Spinach,2019,450.0,40.0,11250.0,Vegetables,Europe
15704,Finland,Spinach,2020,990.0,70.0,14143.0,Vegetables,Europe
15705,Finland,Spinach,2021,560.0,80.0,7000.0,Vegetables,Europe
15706,Finland,Spinach,2022,710.0,50.0,14200.0,Vegetables,Europe
15707,Finland,Spinach,2023,850.0,50.0,17000.0,Vegetables,Europe
15708,Finland,Strawberries,2019,17820.0,4400.0,4050.0,Fruits,Europe
15709,Finland,Strawberries,2020,15280.0,4440.0,3441.0,Fruits,Europe
15710,Finland,Strawberries,2021,16370.0,3820.0,4285.0,Fruits,Europe
15711,Finland,Strawberries,2022,16040.0,3820.0,4199.0,Fruits,Europe
15712,Finland,Strawberries,2023,13900.0,3790.0,3668.0,Fruits,Europe
15723,Finland,Triticale,2021,9580.0,2500.0,3832.0,Cereals,Europe
15724,Finland,Triticale,2022,9820.0,2610.0,3762.0,Cereals,Europe
15725,Finland,Triticale,2023,25800.0,5600.0,4607.0,Cereals,Europe
15731,France,"Almonds, in shell",2019,1130.0,1180.0,958.0,Nuts,Europe
15732,France,"Almonds, in shell",2020,2060.0,2110.0,976.0,Nuts,Europe
15733,France,"Almonds, in shell",2021,1940.0,2210.0,878.0,Nuts,Europe
15734,France,"Almonds, in shell",2022,2520.0,2210.0,1140.0,Nuts,Europe
15735,France,"Almonds, in shell",2023,2130.0,2330.0,914.0,Nuts,Europe
15741,France,Apricots,2019,134800.0,12280.0,10977.0,Fruits,Europe
15742,France,Apricots,2020,85260.0,12080.0,7058.0,Fruits,Europe
15743,France,Apricots,2021,54590.0,11880.0,4595.0,Fruits,Europe
15744,France,Apricots,2022,128080.0,11360.0,11275.0,Fruits,Europe
15745,France,Apricots,2023,127780.0,11120.0,11491.0,Fruits,Europe
15746,France,Artichokes,2019,38030.0,5460.0,6965.0,Vegetables,Europe
15747,France,Artichokes,2020,26830.0,4920.0,5453.0,Vegetables,Europe
15748,France,Artichokes,2021,29340.0,4780.0,6138.0,Vegetables,Europe
15749,France,Artichokes,2022,21750.0,4710.0,4618.0,Vegetables,Europe
15750,France,Artichokes,2023,23330.0,4100.0,5690.0,Vegetables,Europe
15751,France,Asparagus,2019,19990.0,4850.0,4122.0,Vegetables,Europe
15752,France,Asparagus,2020,26760.0,6300.0,4248.0,Vegetables,Europe
15753,France,Asparagus,2021,25810.0,6530.0,3952.0,Vegetables,Europe
15754,France,Asparagus,2022,26250.0,6610.0,3971.0,Vegetables,Europe
15755,France,Asparagus,2023,27340.0,6670.0,4099.0,Vegetables,Europe
15756,France,Avocados,2019,2080.0,240.0,8667.0,Fruits,Europe
15757,France,Avocados,2020,1080.0,130.0,8308.0,Fruits,Europe
15758,France,Avocados,2021,1100.0,130.0,8462.0,Fruits,Europe
15759,France,Avocados,2022,1080.0,130.0,8308.0,Fruits,Europe
15760,France,Avocados,2023,1210.0,150.0,8067.0,Fruits,Europe
15761,France,Bananas,2019,206870.0,7780.0,26590.0,Fruits,Europe
15762,France,Bananas,2020,212140.0,11580.0,18320.0,Fruits,Europe
15763,France,Bananas,2021,228900.0,11480.0,19939.0,Fruits,Europe
15764,France,Bananas,2022,225530.0,10900.0,20691.0,Fruits,Europe
15765,France,Bananas,2023,212460.0,10900.0,19492.0,Fruits,Europe
15771,France,Blueberries,2020,7881.0,2116.0,3724.0,Fruits,Europe
15772,France,Blueberries,2021,8009.0,2237.0,3580.0,Fruits,Europe
15773,France,Blueberries,2022,7611.0,2292.0,3321.0,Fruits,Europe
15774,France,Blueberries,2023,10545.0,2485.0,4244.0,Fruits,Europe
15780,France,"Broad beans and horse beans, green",2019,36860.0,6470.0,5697.0,Vegetables,Europe
15781,France,"Broad beans and horse beans, green",2020,32480.0,6470.0,5020.0,Vegetables,Europe
15782,France,"Broad beans and horse beans, green",2021,48870.0,9110.0,5364.0,Vegetables,Europe
15783,France,"Broad beans and horse beans, green",2022,39000.0,8030.0,4857.0,Vegetables,Europe
15784,France,"Broad beans and horse beans, green",2023,43900.0,7090.0,6192.0,Vegetables,Europe
15785,France,Cabbages,2019,163310.0,6700.0,24375.0,Vegetables,Europe
15786,France,Cabbages,2020,205640.0,8450.0,24336.0,Vegetables,Europe
15787,France,Cabbages,2021,189970.0,7500.0,25329.0,Vegetables,Europe
15788,France,Cabbages,2022,163170.0,7520.0,21698.0,Vegetables,Europe
15789,France,Cabbages,2023,175670.0,7910.0,22209.0,Vegetables,Europe
15790,France,Cantaloupes and other melons,2019,247610.0,13120.0,18873.0,Fruits,Europe
15791,France,Cantaloupes and other melons,2020,290530.0,14110.0,20590.0,Fruits,Europe
15792,France,Cantaloupes and other melons,2021,270700.0,13910.0,19461.0,Fruits,Europe
15793,France,Cantaloupes and other melons,2022,307500.0,13420.0,22914.0,Fruits,Europe
15794,France,Cantaloupes and other melons,2023,322500.0,13590.0,23731.0,Fruits,Europe
15800,France,Cauliflowers and broccoli,2019,257770.0,17770.0,14506.0,Vegetables,Europe
15801,France,Cauliflowers and broccoli,2020,253770.0,17830.0,14233.0,Vegetables,Europe
15802,France,Cauliflowers and broccoli,2021,266410.0,16530.0,16117.0,Vegetables,Europe
15803,France,Cauliflowers and broccoli,2022,211390.0,13800.0,15318.0,Vegetables,Europe
15804,France,Cauliflowers and broccoli,2023,208660.0,15320.0,13620.0,Vegetables,Europe
15810,France,Cherries,2019,32120.0,7260.0,4424.0,Fruits,Europe
15811,France,Cherries,2020,31840.0,6820.0,4669.0,Fruits,Europe
15812,France,Cherries,2021,12490.0,6810.0,1834.0,Fruits,Europe
15813,France,Cherries,2022,34990.0,6780.0,5161.0,Fruits,Europe
15814,France,Cherries,2023,31080.0,6680.0,4653.0,Fruits,Europe
15815,France,"Chestnuts, in shell",2019,7350.0,8570.0,858.0,Nuts,Europe
15816,France,"Chestnuts, in shell",2020,8730.0,8550.0,1021.0,Nuts,Europe
15817,France,"Chestnuts, in shell",2021,9460.0,8600.0,1100.0,Nuts,Europe
15818,France,"Chestnuts, in shell",2022,10280.0,8990.0,1144.0,Nuts,Europe
15819,France,"Chestnuts, in shell",2023,8570.0,9080.0,944.0,Nuts,Europe
15820,France,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2019,31780.0,940.0,33808.0,Spices,Europe
15821,France,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2020,37770.0,1380.0,27370.0,Spices,Europe
15822,France,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2021,30680.0,1360.0,22559.0,Spices,Europe
15823,France,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2022,26440.0,1400.0,18886.0,Spices,Europe
15824,France,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2023,24970.0,1360.0,18360.0,Spices,Europe
15830,France,Currants,2019,10740.0,2720.0,3948.0,Fruits,Europe
15831,France,Currants,2020,9990.0,2400.0,4162.0,Fruits,Europe
15832,France,Currants,2021,10000.0,2530.0,3953.0,Fruits,Europe
15833,France,Currants,2022,9960.0,2600.0,3831.0,Fruits,Europe
15834,France,Currants,2023,12890.0,2810.0,4587.0,Fruits,Europe
15837,France,Eggplants (aubergines),2021,44260.0,1420.0,31169.0,Vegetables,Europe
15838,France,Eggplants (aubergines),2022,42480.0,1410.0,30128.0,Vegetables,Europe
15839,France,Eggplants (aubergines),2023,40690.0,1410.0,28858.0,Vegetables,Europe
15840,France,Figs,2019,3340.0,440.0,7591.0,Fruits,Europe
15841,France,Figs,2020,7170.0,840.0,8536.0,Fruits,Europe
15842,France,Figs,2021,6440.0,840.0,7667.0,Fruits,Europe
15843,France,Figs,2022,6920.0,840.0,8238.0,Fruits,Europe
15844,France,Figs,2023,7190.0,830.0,8663.0,Fruits,Europe
15855,France,Maize,2019,446659.0,22017.0,20287.0,Cereals,Europe
15856,France,Maize,2020,424803.0,23327.0,18211.0,Cereals,Europe
15857,France,Maize,2021,460902.0,22139.0,20819.0,Cereals,Europe
15858,France,Maize,2022,412777.0,21739.0,18988.0,Cereals,Europe
15859,France,Green garlic,2019,28140.0,3740.0,7524.0,Vegetables,Europe
15860,France,Green garlic,2020,30280.0,4180.0,7244.0,Vegetables,Europe
15861,France,Green garlic,2021,28820.0,4140.0,6961.0,Vegetables,Europe
15862,France,Green garlic,2022,19430.0,4360.0,4456.0,Vegetables,Europe
15863,France,Green garlic,2023,29310.0,4130.0,7097.0,Vegetables,Europe
15864,France,"Hazelnuts, in shell",2019,11660.0,5190.0,2247.0,Nuts,Europe
15865,France,"Hazelnuts, in shell",2020,12660.0,7430.0,1704.0,Nuts,Europe
15866,France,"Hazelnuts, in shell",2021,12340.0,7510.0,1643.0,Nuts,Europe
15867,France,"Hazelnuts, in shell",2022,9960.0,7560.0,1318.0,Nuts,Europe
15868,France,"Hazelnuts, in shell",2023,17160.0,7920.0,2167.0,Nuts,Europe
15869,France,Hop cones,2019,770.0,500.0,1540.0,Cash crops,Europe
15870,France,Hop cones,2020,840.0,550.0,1527.0,Cash crops,Europe
15871,France,Hop cones,2021,950.0,560.0,1696.0,Cash crops,Europe
15872,France,Hop cones,2022,1100.0,530.0,2076.0,Cash crops,Europe
15873,France,Hop cones,2023,720.0,550.0,1309.0,Cash crops,Europe
15874,France,Kiwi fruit,2019,55830.0,3810.0,14654.0,Fruits,Europe
15875,France,Kiwi fruit,2020,50830.0,3930.0,12934.0,Fruits,Europe
15876,France,Kiwi fruit,2021,46030.0,3930.0,11712.0,Fruits,Europe
15877,France,Kiwi fruit,2022,47120.0,3930.0,11990.0,Fruits,Europe
15878,France,Kiwi fruit,2023,49770.0,3990.0,12474.0,Fruits,Europe
15879,France,Leeks and other alliaceous vegetables,2019,148800.0,5100.0,29176.0,Vegetables,Europe
15880,France,Leeks and other alliaceous vegetables,2020,168400.0,5600.0,30071.0,Vegetables,Europe
15881,France,Leeks and other alliaceous vegetables,2021,187530.0,5910.0,31731.0,Vegetables,Europe
15882,France,Leeks and other alliaceous vegetables,2022,157520.0,5470.0,28797.0,Vegetables,Europe
15883,France,Leeks and other alliaceous vegetables,2023,175880.0,5360.0,32813.0,Vegetables,Europe
15884,France,Lemons and limes,2019,10040.0,1070.0,9383.0,Fruits,Europe
15885,France,Lemons and limes,2020,22760.0,2150.0,10586.0,Fruits,Europe
15886,France,Lemons and limes,2021,22810.0,2180.0,10463.0,Fruits,Europe
15887,France,Lemons and limes,2022,21690.0,2200.0,9859.0,Fruits,Europe
15888,France,Lemons and limes,2023,14300.0,2580.0,5543.0,Fruits,Europe
15889,France,Lettuce and chicory,2019,469340.0,18350.0,25577.0,Vegetables,Europe
15890,France,Lettuce and chicory,2020,492300.0,17580.0,28003.0,Vegetables,Europe
15891,France,Lettuce and chicory,2021,493310.0,17310.0,28499.0,Vegetables,Europe
15892,France,Lettuce and chicory,2022,438740.0,16690.0,26288.0,Vegetables,Europe
15893,France,Lettuce and chicory,2023,401200.0,16450.0,24389.0,Vegetables,Europe
15894,France,Linseed,2019,45500.0,21840.0,2083.0,Seeds,Europe
15898,France,Linseed,2023,51690.0,26900.0,1922.0,Seeds,Europe
15899,France,Lupins,2019,7110.0,2910.0,2443.0,Pulses,Europe
15900,France,Lupins,2020,13030.0,5930.0,2197.0,Pulses,Europe
15901,France,Lupins,2021,15130.0,6690.0,2262.0,Pulses,Europe
15902,France,Lupins,2022,11020.0,5290.0,2083.0,Pulses,Europe
15903,France,Lupins,2023,10870.0,4930.0,2205.0,Pulses,Europe
15919,France,Olives,2019,23520.0,17720.0,1327.0,Fruits,Europe
15920,France,Olives,2020,27690.0,16700.0,1658.0,Fruits,Europe
